NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
129720,0.0379940503005887,0.4247705297256903,0.018752816214726565
129760,0.0379940503005887,0.4247705297256903,0.018752816214726565
129800,0.03799430087552011,0.4247705297256903,0.018752790137748523
129840,0.03799430087552011,0.4247705297256903,0.018752790137748523
129880,0.03799430087552011,0.4247705297256903,0.018752816214726565
129920,0.03799430087552011,0.4247705297256903,0.018752816214726565
129960,0.03799430087552011,0.4247705297256903,0.018752816214726565
130000,0.03799430087552011,0.4247705297256903,0.018752798433918756
130040,0.03799421043823125,0.4247705297256903,0.018752798433918756
130080,0.03799421043823125,0.4247705297256903,0.018752798433918756
130120,0.03799394395406715,0.4247705297256903,0.01875277730896851
130160,0.03799394264710139,0.4247705297256903,0.01875277730896851
130200,0.03799394264710139,0.4247705297256903,0.01875277730896851
130240,0.03799394264710139,0.4247705297256903,0.01875276681025401
130280,0.03799394264710139,0.4247705297256903,0.01875276681025401
130320,0.03799388904933042,0.4247705297256903,0.01875270062932611
130360,0.03799394264710139,0.4247667051898253,0.018752692218414278
130400,0.03799394264710139,0.4247667051898253,0.018752692218414278
130440,0.03799391252551653,0.4247667051898253,0.018752692218414278
130480,0.03799368365587634,0.4247696021656658,0.018752692218414278
130520,0.03799368365587634,0.4247696021656658,0.018752692218414278
130560,0.03799368365587634,0.4247696021656658,0.018752692218414278
130600,0.03799368365587634,0.4247696021656658,0.018752692218414278
130640,0.03799368365587634,0.4247696021656658,0.01875270062932611
130680,0.03799368365587634,0.4247696021656658,0.01875270062932611
130720,0.03799368365587634,0.4247696021656658,0.01875270062932611
130760,0.03799368365587634,0.4247696021656658,0.01875270062932611
130800,0.03799368365587634,0.4247696021656658,0.018752656930520785
130840,0.03799368365587634,0.4247696021656658,0.018752656930520785
130880,0.03799368365587634,0.4247696021656658,0.018752656930520785
130920,0.03799340738331253,0.4247696021656658,0.018752656930520785
130960,0.03799340738331253,0.42476871866374866,0.018752656930520785
131000,0.03799340738331253,0.42476692289314233,0.018752656930520785
131040,0.03799340738331253,0.4247661670354765,0.01875256772666763
131080,0.03799294379864554,0.4247661670354765,0.01875256772666763
131120,0.03799294379864554,0.4247661670354765,0.01875256772666763
131160,0.03799294379864554,0.4247661670354765,0.01875256772666763
131200,0.03799294379864554,0.4247661670354765,0.01875256772666763
131240,0.03799294379864554,0.4247661670354765,0.018752577023681546
131280,0.03799294379864554,0.4247661670354765,0.018752577023681546
131320,0.03799294379864554,0.4247661670354765,0.01875261382420681
131360,0.03799294379864554,0.4247661670354765,0.018752603405094968
131400,0.03799294379864554,0.4247661670354765,0.018752603405094968
131440,0.03799293386851688,0.4247661670354765,0.018752603405094968
131480,0.03799293386851688,0.4247661670354765,0.018752603405094968
131520,0.03799293386851688,0.4247661670354765,0.018752603405094968
131560,0.03799293386851688,0.4247661670354765,0.018752603405094968
131600,0.037992495682374575,0.4247653028195434,0.018752587933568723
131640,0.03799293386851688,0.4247653028195434,0.018752587933568723
131680,0.03799293386851688,0.4247653028195434,0.018752587933568723
131720,0.03799293386851688,0.4247653028195434,0.01875258100666508
131760,0.03799293386851688,0.4247653028195434,0.01875258100666508
131800,0.03799293386851688,0.4247653028195434,0.01875258100666508
131840,0.03799293386851688,0.4247653028195434,0.01875258100666508
131880,0.03799293386851688,0.4247653028195434,0.01875258100666508
131920,0.03799293386851688,0.4247653028195434,0.01875254050000716
131960,0.03799293386851688,0.4247653028195434,0.01875254050000716
132000,0.03799232437689693,0.4247653028195434,0.01875248245690236
132040,0.03799232437689693,0.4247653028195434,0.01875248245690236
132080,0.03799232437689693,0.4247653028195434,0.01875248245690236
132120,0.03799232437689693,0.4247653028195434,0.01875248245690236
132160,0.03799272987863535,0.4247653028195434,0.01875248245690236
132200,0.03799272987863535,0.4247653028195434,0.01875248245690236
132240,0.03799252860241816,0.4247653028195434,0.01875248245690236
132280,0.03799252860241816,0.4247653028195434,0.01875248245690236
132320,0.03799247724421798,0.42476493530484427,0.01875248245690236
132360,0.03799247724421798,0.4247653028195434,0.01875248245690236
132400,0.03799247724421798,0.42476506868877345,0.01875248245690236
132440,0.03799241703658293,0.42476506868877345,0.01875248245690236
132480,0.037992407701481455,0.42476383812524937,0.01875248245690236
132520,0.037992407701481455,0.4247574499949449,0.018752419853067366
132560,0.03799199749509647,0.4247574499949449,0.018752419853067366
132600,0.03799199749509647,0.4247574499949449,0.018752419853067366
132640,0.03799199749509647,0.4247574499949449,0.018752419853067366
132680,0.03799199749509647,0.4247574499949449,0.018752419853067366
132720,0.03799199749509647,0.4247574499949449,0.018752419853067366
132760,0.03799199749509647,0.4247574499949449,0.01875237076335307
132800,0.03799199749509647,0.4247574499949449,0.01875237076335307
132840,0.03799199749509647,0.4247574499949449,0.01875237076335307
132880,0.03799199749509647,0.4247574499949449,0.01875237076335307
132920,0.03799199749509647,0.4247574499949449,0.01875237076335307
132960,0.03799199749509647,0.4247574499949449,0.01875237076335307
133000,0.03799199749509647,0.4247574499949449,0.01875237076335307
133040,0.03799199749509647,0.4247574499949449,0.01875237076335307
133080,0.03799196298934928,0.4247574499949449,0.01875237076335307
133120,0.03799196298934928,0.4247574499949449,0.01875237076335307
133160,0.03799205838683555,0.4247574499949449,0.01875237076335307
133200,0.03799203959447697,0.4247574499949449,0.01875237076335307
133240,0.03799203959447697,0.4247574499949449,0.01875237076335307
133280,0.03799203959447697,0.4247579525879881,0.01875237076335307
133320,0.037992038895183516,0.4247579525879881,0.01875237076335307
133360,0.037992038895183516,0.4247579525879881,0.01875237076335307
133400,0.037992038895183516,0.4247579525879881,0.01875237076335307
133440,0.037991949039289805,0.4247579525879881,0.01875237076335307
133480,0.037991949039289805,0.4247579525879881,0.01875237076335307
133520,0.037991949039289805,0.4247579525879881,0.01875237076335307
133560,0.037991949039289805,0.4247579525879881,0.01875237076335307
133600,0.03799191973678813,0.4247579525879881,0.01875237076335307
133640,0.037991949039289805,0.4247579525879881,0.01875237076335307
133680,0.03799173148334589,0.4247570044072771,0.01875237076335307
133720,0.03799173148334589,0.4247570044072771,0.01875237076335307
133760,0.03799021164738929,0.4247570044072771,0.01875237076335307
133800,0.03799021164738929,0.4247570044072771,0.01875237076335307
133840,0.03799021164738929,0.4247570044072771,0.01875237076335307
133880,0.03799021164738929,0.4247570044072771,0.01875237076335307
133920,0.03799021164738929,0.4247570044072771,0.01875237076335307
133960,0.03799021164738929,0.4247570044072771,0.01875237076335307
134000,0.03799021164738929,0.4247570044072771,0.01875237076335307
134040,0.03799021164738929,0.4247570044072771,0.01875237076335307
134080,0.03799021164738929,0.4247570044072771,0.01875237076335307
134120,0.03799021164738929,0.4247570044072771,0.01875237076335307
134160,0.03799021164738929,0.42475669070049943,0.01875234545685382
134200,0.03799021164738929,0.42475669070049943,0.01875234545685382
134240,0.03799021164738929,0.42475669070049943,0.01875230361694678
134280,0.03799079144055484,0.42475669070049943,0.01875230361694678
134320,0.03799079144055484,0.42475669070049943,0.018752260876116728
134360,0.03799079144055484,0.4247570044072771,0.018752260876116728
134400,0.03799079144055484,0.4247570044072771,0.018752260876116728
134440,0.03799079144055484,0.4247570044072771,0.018752260876116728
134480,0.03799079144055484,0.4247563274229633,0.018752260876116728
134520,0.03799079144055484,0.4247563274229633,0.018752260876116728
134560,0.03799079144055484,0.4247563274229633,0.018752260876116728
134600,0.03799079144055484,0.42474815718023023,0.018752260876116728
134640,0.03799079144055484,0.42474815718023023,0.018752260876116728
134680,0.03799079144055484,0.42474815718023023,0.018752260876116728
134720,0.03799079144055484,0.42475199251372353,0.018752260876116728
134760,0.03799079144055484,0.42475199251372353,0.018752260876116728
134800,0.03799079144055484,0.42475199251372353,0.018752260876116728
134840,0.03799079144055484,0.42475199251372353,0.018752260876116728
134880,0.03799079144055484,0.42475199251372353,0.018752260876116728
134920,0.03799079144055484,0.42475319273474876,0.018752260876116728
134960,0.03799079144055484,0.42475319273474876,0.018752260876116728
135000,0.03799079144055484,0.42475319273474876,0.018752260876116728
135040,0.03799079144055484,0.42475319273474876,0.018752260876116728
135080,0.03799079144055484,0.42475319273474876,0.018752244695016775
135120,0.03799079144055484,0.42475319273474876,0.018752244695016775
135160,0.03799079144055484,0.42475131603424987,0.018752244695016775
135200,0.03799079144055484,0.42475131603424987,0.018752244695016775
135240,0.03799079144055484,0.42475131603424987,0.018752244695016775
135280,0.03799079144055484,0.42475131603424987,0.018752244695016775
135320,0.03799079144055484,0.42475131603424987,0.018752244695016775
135360,0.03799079144055484,0.42475131603424987,0.018752244695016775
135400,0.03799079144055484,0.42475131603424987,0.018752244695016775
135440,0.03799079144055484,0.4247490234305491,0.018752244695016775
135480,0.03799079144055484,0.4247490234305491,0.018752244695016775
135520,0.03799079144055484,0.4247490234305491,0.018752244695016775
135560,0.03799079144055484,0.4247479343373904,0.018752244695016775
135600,0.03799079144055484,0.4247479343373904,0.018752244695016775
135640,0.03799066964506355,0.4247479343373904,0.018752244695016775
135680,0.03799066964506355,0.4247479343373904,0.018752263730224858
135720,0.03799066964506355,0.42474763766549556,0.018752263730224858
135760,0.03799066964506355,0.42474763766549556,0.018752263730224858
135800,0.03799066964506355,0.42474763766549556,0.018752263730224858
135840,0.03799066964506355,0.42474763766549556,0.018752263730224858
135880,0.03799066964506355,0.42474763766549556,0.018752243109824106
135920,0.03799054750700083,0.42474871889729005,0.01875222583178698
135960,0.03799054750700083,0.42474871889729005,0.018752132879120465
136000,0.03799054750700083,0.42474871889729005,0.018752132879120465
136040,0.03799054750700083,0.42474871889729005,0.018752132879120465
136080,0.03799039003615995,0.42474871889729005,0.018752132879120465
136120,0.03799039003615995,0.4247479143854888,0.018752132879120465
136160,0.03799039003615995,0.4247479143854888,0.018752211531962104
136200,0.03799039003615995,0.4247478114211093,0.018752211531962104
136240,0.03799039003615995,0.4247478114211093,0.018752211531962104
136280,0.03799039003615995,0.4247472103688155,0.018752211531962104
136320,0.03799039003615995,0.42474711794645165,0.018752211531962104
136360,0.03799039003615995,0.42474711794645165,0.018752211531962104
136400,0.03799039003615995,0.42474711794645165,0.018752211531962104
136440,0.03799039003615995,0.42474711794645165,0.018752211531962104
136480,0.03799039003615995,0.42474711794645165,0.018752211531962104
136520,0.03799039003615995,0.42474644350856255,0.018752211531962104
136560,0.03799039003615995,0.42474644350856255,0.018752211531962104
136600,0.03799039003615995,0.4247453489033295,0.018752211531962104
136640,0.03799039003615995,0.4247453489033295,0.018752211531962104
136680,0.03799039003615995,0.4247453489033295,0.018752211531962104
136720,0.03799033026912597,0.42474315164986487,0.018752211531962104
136760,0.03799033026912597,0.42474315164986487,0.018752211531962104
136800,0.03799033026912597,0.42474315164986487,0.018752211531962104
136840,0.03799033026912597,0.42474315164986487,0.018752211531962104
136880,0.03799033026912597,0.42474315164986487,0.018752211531962104
136920,0.037989661399054936,0.42474315164986487,0.018752211531962104
136960,0.037989661399054936,0.42474315164986487,0.01875219827779093
137000,0.037989661399054936,0.42474315164986487,0.01875219827779093
137040,0.037989661399054936,0.42474315164986487,0.01875219827779093
137080,0.037989661399054936,0.42474315164986487,0.01875219827779093
137120,0.037989661399054936,0.42474315164986487,0.01875219827779093
137160,0.037989661399054936,0.42474315164986487,0.01875219827779093
137200,0.037989661399054936,0.424742919692637,0.018752176686323507
137240,0.037989661399054936,0.42474252618646197,0.018752176686323507
137280,0.037989661399054936,0.42473959706526626,0.018752176686323507
137320,0.03798981979779647,0.42473959706526626,0.018752176686323507
137360,0.03798981979779647,0.42473959706526626,0.018752176686323507
137400,0.03798985404770713,0.42473959706526626,0.018752176686323507
137440,0.03798985404770713,0.42473959706526626,0.018752176686323507
137480,0.03798985404770713,0.42473959706526626,0.018752176686323507
137520,0.03798970115669754,0.42473959706526626,0.018752176686323507
137560,0.03798970115669754,0.42473959706526626,0.018752176686323507
137600,0.03798970115669754,0.42473959706526626,0.018752176686323507
137640,0.03798970115669754,0.42473959706526626,0.018752176686323507
137680,0.03798970115669754,0.42473959706526626,0.018752176686323507
137720,0.03798970115669754,0.42474161881411193,0.018752176686323507
137760,0.03798970115669754,0.42474161881411193,0.018752176686323507
137800,0.03798970115669754,0.4247411650604929,0.018752176686323507
137840,0.03798970115669754,0.4247411650604929,0.018752176686323507
137880,0.03798970115669754,0.4247411650604929,0.01875212837706591
